location,timestamp,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3
Yeshwanthpur,2025-07-28T22:00,18.4,10.5,300.0
Yeshwanthpur,2025-07-28T23:00,17.5,10.1,265.0
Yeshwanthpur,2025-07-29T00:00,15.9,9.3,221.0
Yeshwanthpur,2025-07-29T01:00,14.0,8.4,172.0
Yeshwanthpur,2025-07-29T02:00,12.2,7.5,139.0
Yeshwanthpur,2025-07-29T03:00,10.3,6.4,127.0
Yeshwanthpur,2025-07-29T04:00,8.9,5.6,130.0
Yeshwanthpur,2025-07-29T05:00,5.8,3.7,155.0
Yeshwanthpur,2025-07-29T06:00,6.3,3.9,226.0
Yeshwanthpur,2025-07-29T07:00,6.9,4.7,318.0
Yeshwanthpur,2025-07-29T08:00,7.3,5.3,367.0
Yeshwanthpur,2025-07-29T09:00,5.7,3.9,328.0
Yeshwanthpur,2025-07-29T10:00,7.0,4.4,246.0
Yeshwanthpur,2025-07-29T11:00,7.9,4.5,186.0
Yeshwanthpur,2025-07-29T12:00,8.4,4.4,172.0
Yeshwanthpur,2025-07-29T13:00,9.0,4.2,181.0
Yeshwanthpur,2025-07-29T14:00,8.6,4.0,202.0
Yeshwanthpur,2025-07-29T15:00,7.3,3.6,244.0
Yeshwanthpur,2025-07-29T16:00,6.7,3.5,299.0
Yeshwanthpur,2025-07-29T17:00,9.9,5.6,333.0
Yeshwanthpur,2025-07-29T18:00,9.4,6.0,328.0
Yeshwanthpur,2025-07-29T19:00,9.4,6.4,303.0
Yeshwanthpur,2025-07-29T20:00,9.7,6.6,281.0
Yeshwanthpur,2025-07-29T21:00,10.2,6.7,274.0
Yeshwanthpur,2025-07-29T22:00,10.8,6.9,270.0
Yeshwanthpur,2025-07-29T23:00,10.2,6.6,257.0
Yeshwanthpur,2025-07-30T00:00,8.2,5.3,222.0
Yeshwanthpur,2025-07-30T01:00,6.9,4.4,178.0
Yeshwanthpur,2025-07-30T02:00,6.9,4.1,147.0
Yeshwanthpur,2025-07-30T03:00,6.6,3.9,136.0
Yeshwanthpur,2025-07-30T04:00,5.5,3.4,137.0
Yeshwanthpur,2025-07-30T05:00,4.8,3.0,152.0
Yeshwanthpur,2025-07-30T06:00,4.9,3.0,191.0
Yeshwanthpur,2025-07-30T07:00,5.0,3.8,242.0
Yeshwanthpur,2025-07-30T08:00,5.4,3.7,273.0
Yeshwanthpur,2025-07-30T09:00,8.6,4.4,262.0
Yeshwanthpur,2025-07-30T10:00,9.7,4.7,231.0
Yeshwanthpur,2025-07-30T11:00,11.6,5.0,208.0
Yeshwanthpur,2025-07-30T12:00,15.7,5.8,201.0
Yeshwanthpur,2025-07-30T13:00,21.8,7.1,202.0
Yeshwanthpur,2025-07-30T14:00,21.4,7.4,219.0
Yeshwanthpur,2025-07-30T15:00,21.3,7.4,268.0
Yeshwanthpur,2025-07-30T16:00,17.9,6.9,333.0
Yeshwanthpur,2025-07-30T17:00,37.7,13.3,378.0
Yeshwanthpur,2025-07-30T18:00,35.6,14.2,385.0
Yeshwanthpur,2025-07-30T19:00,29.9,14.2,371.0
Yeshwanthpur,2025-07-30T20:00,24.3,13.1,352.0
Yeshwanthpur,2025-07-30T21:00,20.2,11.8,333.0
Yeshwanthpur,2025-07-30T22:00,17.6,11.0,310.0
Yeshwanthpur,2025-07-30T23:00,15.3,9.9,280.0
Yeshwanthpur,2025-07-31T00:00,12.7,8.2,238.0
Yeshwanthpur,2025-07-31T01:00,10.7,6.8,189.0
Yeshwanthpur,2025-07-31T02:00,9.1,5.7,156.0
Yeshwanthpur,2025-07-31T03:00,7.2,4.8,143.0
Yeshwanthpur,2025-07-31T04:00,5.4,3.9,145.0
Yeshwanthpur,2025-07-31T05:00,5.0,3.8,166.0
Yeshwanthpur,2025-07-31T06:00,4.8,3.5,226.0
Yeshwanthpur,2025-07-31T07:00,7.5,4.2,306.0
Yeshwanthpur,2025-07-31T08:00,14.1,6.4,351.0
Yeshwanthpur,2025-07-31T09:00,16.1,7.0,326.0
Yeshwanthpur,2025-07-31T10:00,19.0,7.7,267.0
Yeshwanthpur,2025-07-31T11:00,19.0,7.9,225.0
Yeshwanthpur,2025-07-31T12:00,20.2,8.0,217.0
Yeshwanthpur,2025-07-31T13:00,19.8,7.9,226.0
Yeshwanthpur,2025-07-31T14:00,24.8,8.8,252.0
Yeshwanthpur,2025-07-31T15:00,27.5,10.0,305.0
Yeshwanthpur,2025-07-31T16:00,23.3,10.7,375.0
Yeshwanthpur,2025-07-31T17:00,25.3,10.6,426.0
Yeshwanthpur,2025-07-31T18:00,25.1,12.7,447.0
Yeshwanthpur,2025-07-31T19:00,26.5,15.0,451.0
Yeshwanthpur,2025-07-31T20:00,26.1,16.2,438.0
Yeshwanthpur,2025-07-31T21:00,25.4,16.5,405.0
Yeshwanthpur,2025-07-31T22:00,24.0,15.9,356.0
Yeshwanthpur,2025-07-31T23:00,22.1,14.1,307.0
Yeshwanthpur,2025-08-01T00:00,20.8,12.1,257.0
Yeshwanthpur,2025-08-01T01:00,21.3,11.2,207.0
Yeshwanthpur,2025-08-01T02:00,22.2,10.8,176.0
Yeshwanthpur,2025-08-01T03:00,21.3,10.3,173.0
Yeshwanthpur,2025-08-01T04:00,19.9,9.6,188.0
Yeshwanthpur,2025-08-01T05:00,17.3,8.8,216.0
Yeshwanthpur,2025-08-01T06:00,15.8,7.9,266.0
Yeshwanthpur,2025-08-01T07:00,16.6,7.9,328.0
Yeshwanthpur,2025-08-01T08:00,17.8,8.4,362.0
Yeshwanthpur,2025-08-01T09:00,21.6,8.6,341.0
Yeshwanthpur,2025-08-01T10:00,22.2,9.5,293.0
Yeshwanthpur,2025-08-01T11:00,22.5,9.7,256.0
Yeshwanthpur,2025-08-01T12:00,23.9,10.2,242.0
Yeshwanthpur,2025-08-01T13:00,20.5,8.6,240.0
Yeshwanthpur,2025-08-01T14:00,20.0,8.2,256.0
Yeshwanthpur,2025-08-01T15:00,20.9,8.8,290.0
Yeshwanthpur,2025-08-01T16:00,20.5,8.9,341.0
Yeshwanthpur,2025-08-01T17:00,27.4,12.2,414.0
Yeshwanthpur,2025-08-01T18:00,25.7,14.7,539.0
Yeshwanthpur,2025-08-01T19:00,31.0,18.8,686.0
Yeshwanthpur,2025-08-01T20:00,31.5,20.1,771.0
Yeshwanthpur,2025-08-01T21:00,30.2,19.6,750.0
Yeshwanthpur,2025-08-01T22:00,27.1,17.2,666.0
Yeshwanthpur,2025-08-01T23:00,26.3,16.4,567.0
Yeshwanthpur,2025-08-02T00:00,24.9,15.0,449.0
Yeshwanthpur,2025-08-02T01:00,22.3,13.1,316.0
Yeshwanthpur,2025-08-02T02:00,19.6,11.6,222.0
Yeshwanthpur,2025-08-02T03:00,17.3,10.3,195.0
Yeshwanthpur,2025-08-02T04:00,15.7,9.5,208.0
Yeshwanthpur,2025-08-02T05:00,17.3,11.3,233.0
Yeshwanthpur,2025-08-02T06:00,15.4,10.4,275.0
Yeshwanthpur,2025-08-02T07:00,14.8,9.3,330.0
Yeshwanthpur,2025-08-02T08:00,13.4,8.4,358.0
Yeshwanthpur,2025-08-02T09:00,17.0,8.3,334.0
Yeshwanthpur,2025-08-02T10:00,21.0,8.8,283.0
Yeshwanthpur,2025-08-02T11:00,23.9,9.4,248.0
Yeshwanthpur,2025-08-02T12:00,24.9,9.7,242.0
Yeshwanthpur,2025-08-02T13:00,28.2,11.3,252.0
Yeshwanthpur,2025-08-02T14:00,27.5,11.5,275.0
Yeshwanthpur,2025-08-02T15:00,25.4,10.7,321.0
Yeshwanthpur,2025-08-02T16:00,25.4,11.0,380.0
Yeshwanthpur,2025-08-02T17:00,31.7,14.5,422.0
Yeshwanthpur,2025-08-02T18:00,26.9,15.3,430.0
Yeshwanthpur,2025-08-02T19:00,22.3,15.1,422.0
Yeshwanthpur,2025-08-02T20:00,19.7,14.3,413.0
Yeshwanthpur,2025-08-02T21:00,16.8,12.4,417.0
Yeshwanthpur,2025-08-02T22:00,14.2,10.6,422.0
Yeshwanthpur,2025-08-02T23:00,14.0,11.0,406.0
Yeshwanthpur,2025-08-03T00:00,12.9,10.4,351.0
Yeshwanthpur,2025-08-03T01:00,11.0,9.1,276.0
Yeshwanthpur,2025-08-03T02:00,9.1,7.6,219.0
Yeshwanthpur,2025-08-03T03:00,8.1,6.8,191.0
Yeshwanthpur,2025-08-03T04:00,7.7,6.5,180.0
Yeshwanthpur,2025-08-03T05:00,3.8,3.3,190.0
Yeshwanthpur,2025-08-03T06:00,4.1,3.6,237.0
Yeshwanthpur,2025-08-03T07:00,6.1,4.4,306.0
Yeshwanthpur,2025-08-03T08:00,8.7,6.3,350.0
Yeshwanthpur,2025-08-03T09:00,10.0,6.4,342.0
Yeshwanthpur,2025-08-03T10:00,10.2,6.5,310.0
Yeshwanthpur,2025-08-03T11:00,11.2,7.0,291.0
Yeshwanthpur,2025-08-03T12:00,10.0,6.3,285.0
Yeshwanthpur,2025-08-03T13:00,10.5,6.5,292.0
Yeshwanthpur,2025-08-03T14:00,14.2,8.7,349.0
Yeshwanthpur,2025-08-03T15:00,15.9,10.0,516.0
Yeshwanthpur,2025-08-03T16:00,17.0,10.8,733.0
Yeshwanthpur,2025-08-03T17:00,24.7,15.5,862.0
Yeshwanthpur,2025-08-03T18:00,38.4,29.9,821.0
Yeshwanthpur,2025-08-03T19:00,57.5,47.7,693.0
Yeshwanthpur,2025-08-03T20:00,73.8,62.9,583.0
Yeshwanthpur,2025-08-03T21:00,51.6,44.1,539.0
Yeshwanthpur,2025-08-03T22:00,35.4,29.8,513.0
Yeshwanthpur,2025-08-03T23:00,33.9,28.6,473.0
Yeshwanthpur,2025-08-04T00:00,31.4,26.4,394.0
Yeshwanthpur,2025-08-04T01:00,28.8,23.6,301.0
Yeshwanthpur,2025-08-04T02:00,24.8,19.7,236.0
Yeshwanthpur,2025-08-04T03:00,22.3,17.2,214.0
Yeshwanthpur,2025-08-04T04:00,20.0,15.0,219.0
Yeshwanthpur,2025-08-04T05:00,17.5,12.8,245.0
Yeshwanthpur,2025-08-04T06:00,15.4,11.6,309.0
Yeshwanthpur,2025-08-04T07:00,10.4,7.8,393.0
Yeshwanthpur,2025-08-04T08:00,10.1,8.1,436.0
Yeshwanthpur,2025-08-04T09:00,11.0,8.0,395.0
Yeshwanthpur,2025-08-04T10:00,12.0,8.1,312.0
Yeshwanthpur,2025-08-04T11:00,13.7,9.1,251.0
Yeshwanthpur,2025-08-04T12:00,14.8,9.6,234.0
Yeshwanthpur,2025-08-04T13:00,15.8,10.2,239.0
Yeshwanthpur,2025-08-04T14:00,17.0,11.1,268.0
Yeshwanthpur,2025-08-04T15:00,18.7,12.2,324.0
Yeshwanthpur,2025-08-04T16:00,18.7,11.9,404.0
Yeshwanthpur,2025-08-04T17:00,23.4,16.5,497.0
Yeshwanthpur,2025-08-04T18:00,31.0,23.9,626.0
Yeshwanthpur,2025-08-04T19:00,38.8,31.7,769.0
Yeshwanthpur,2025-08-04T20:00,42.4,35.6,847.0
Yeshwanthpur,2025-08-04T21:00,36.0,30.5,820.0
Yeshwanthpur,2025-08-04T22:00,33.2,28.1,729.0
Yeshwanthpur,2025-08-04T23:00,29.2,23.9,621.0
Yeshwanthpur,2025-08-05T00:00,27.9,23.2,491.0
Yeshwanthpur,2025-08-05T01:00,26.0,21.1,344.0
Yeshwanthpur,2025-08-05T02:00,22.8,18.2,246.0
Yeshwanthpur,2025-08-05T03:00,18.6,14.9,225.0
Yeshwanthpur,2025-08-05T04:00,11.7,8.9,254.0
Yeshwanthpur,2025-08-05T05:00,16.5,14.5,308.0
Yeshwanthpur,2025-08-05T06:00,17.0,14.9,405.0
Yeshwanthpur,2025-08-05T07:00,14.2,11.8,529.0
Yeshwanthpur,2025-08-05T08:00,11.5,9.5,608.0
Yeshwanthpur,2025-08-05T09:00,11.0,9.0,601.0
Yeshwanthpur,2025-08-05T10:00,11.4,9.1,550.0
Yeshwanthpur,2025-08-05T11:00,15.7,11.3,510.0
Yeshwanthpur,2025-08-05T12:00,22.1,14.7,485.0
Yeshwanthpur,2025-08-05T13:00,37.5,23.8,470.0
Yeshwanthpur,2025-08-05T14:00,27.4,18.2,506.0
Yeshwanthpur,2025-08-05T15:00,28.7,18.9,644.0
Yeshwanthpur,2025-08-05T16:00,26.9,17.9,833.0
Yeshwanthpur,2025-08-05T17:00,21.8,18.2,962.0
Yeshwanthpur,2025-08-05T18:00,21.8,19.4,978.0
Yeshwanthpur,2025-08-05T19:00,21.0,19.0,934.0
Yeshwanthpur,2025-08-05T20:00,17.3,16.3,878.0
Yeshwanthpur,2025-08-05T21:00,12.2,12.0,829.0
Yeshwanthpur,2025-08-05T22:00,8.9,8.9,768.0
Yeshwanthpur,2025-08-05T23:00,7.7,7.6,684.0
Yeshwanthpur,2025-08-06T00:00,6.4,6.2,549.0
Yeshwanthpur,2025-08-06T01:00,5.8,5.5,391.0
Yeshwanthpur,2025-08-06T02:00,5.0,4.7,279.0
Yeshwanthpur,2025-08-06T03:00,4.2,4.0,247.0
Yeshwanthpur,2025-08-06T04:00,3.8,3.6,262.0
Yeshwanthpur,2025-08-06T05:00,3.8,3.6,296.0
Yeshwanthpur,2025-08-06T06:00,4.2,4.1,359.0
Yeshwanthpur,2025-08-06T07:00,3.2,2.9,441.0
Yeshwanthpur,2025-08-06T08:00,5.9,5.5,483.0
Yeshwanthpur,2025-08-06T09:00,4.6,4.0,445.0
Yeshwanthpur,2025-08-06T10:00,4.9,4.3,368.0
Yeshwanthpur,2025-08-06T11:00,4.9,4.4,311.0
Yeshwanthpur,2025-08-06T12:00,5.0,4.5,291.0
Yeshwanthpur,2025-08-06T13:00,5.1,4.5,293.0
Yeshwanthpur,2025-08-06T14:00,5.3,4.6,328.0
Yeshwanthpur,2025-08-06T15:00,7.1,6.2,417.0
Yeshwanthpur,2025-08-06T16:00,7.9,7.1,540.0
Yeshwanthpur,2025-08-06T17:00,8.6,7.9,653.0
Yeshwanthpur,2025-08-06T18:00,13.8,13.4,759.0
Yeshwanthpur,2025-08-06T19:00,15.3,15.0,855.0
Yeshwanthpur,2025-08-06T20:00,14.0,13.8,888.0
Yeshwanthpur,2025-08-06T21:00,12.7,12.6,819.0
Yeshwanthpur,2025-08-06T22:00,12.0,11.9,686.0
Yeshwanthpur,2025-08-06T23:00,11.5,11.5,558.0
Yeshwanthpur,2025-08-07T00:00,9.6,9.6,443.0
Yeshwanthpur,2025-08-07T01:00,8.3,8.3,333.0
Yeshwanthpur,2025-08-07T02:00,7.3,7.3,262.0
Yeshwanthpur,2025-08-07T03:00,6.7,6.7,247.0
Yeshwanthpur,2025-08-07T04:00,6.8,6.8,273.0
Yeshwanthpur,2025-08-07T05:00,7.2,7.2,329.0
Yeshwanthpur,2025-08-07T06:00,7.7,7.7,449.0
Yeshwanthpur,2025-08-07T07:00,7.4,7.1,600.0
Yeshwanthpur,2025-08-07T08:00,7.5,7.1,675.0
Yeshwanthpur,2025-08-07T09:00,7.2,6.8,600.0
Yeshwanthpur,2025-08-07T10:00,6.9,6.5,449.0
Yeshwanthpur,2025-08-07T11:00,7.6,7.1,337.0
Yeshwanthpur,2025-08-07T12:00,7.9,7.4,308.0
Yeshwanthpur,2025-08-07T13:00,8.1,7.7,319.0
Yeshwanthpur,2025-08-07T14:00,8.0,7.5,354.0
Yeshwanthpur,2025-08-07T15:00,7.7,7.2,377.0
Yeshwanthpur,2025-08-07T16:00,9.3,8.9,423.0
Yeshwanthpur,2025-08-07T17:00,3.7,3.7,586.0
Yeshwanthpur,2025-08-07T18:00,8.0,7.7,1004.0
Yeshwanthpur,2025-08-07T19:00,14.6,14.1,1537.0
Yeshwanthpur,2025-08-07T20:00,16.4,15.8,1862.0
Yeshwanthpur,2025-08-07T21:00,19.9,19.2,1815.0
Yeshwanthpur,2025-08-07T22:00,20.5,19.7,1560.0
Yeshwanthpur,2025-08-07T23:00,18.2,17.3,1257.0
Yeshwanthpur,2025-08-08T00:00,16.1,15.0,906.0
Yeshwanthpur,2025-08-08T01:00,13.8,12.5,509.0
Yeshwanthpur,2025-08-08T02:00,12.4,10.3,231.0
Yeshwanthpur,2025-08-08T03:00,11.6,9.1,145.0
Yeshwanthpur,2025-08-08T04:00,11.3,8.5,179.0
Yeshwanthpur,2025-08-08T05:00,5.3,5.2,280.0
Yeshwanthpur,2025-08-08T06:00,5.1,4.9,498.0
Yeshwanthpur,2025-08-08T07:00,7.5,7.2,782.0
Yeshwanthpur,2025-08-08T08:00,8.1,7.8,932.0
Yeshwanthpur,2025-08-08T09:00,7.7,7.2,814.0
Yeshwanthpur,2025-08-08T10:00,7.8,7.1,560.0
Yeshwanthpur,2025-08-08T11:00,7.5,6.8,367.0
Yeshwanthpur,2025-08-08T12:00,7.9,7.1,297.0
Yeshwanthpur,2025-08-08T13:00,8.1,7.3,288.0
Yeshwanthpur,2025-08-08T14:00,8.4,7.7,343.0
Yeshwanthpur,2025-08-08T15:00,8.9,8.1,500.0
Yeshwanthpur,2025-08-08T16:00,12.0,11.1,721.0
Yeshwanthpur,2025-08-08T17:00,11.0,10.3,898.0
Yeshwanthpur,2025-08-08T18:00,19.8,19.2,987.0
Yeshwanthpur,2025-08-08T19:00,26.9,26.3,1031.0
Yeshwanthpur,2025-08-08T20:00,26.8,26.1,1055.0
Yeshwanthpur,2025-08-08T21:00,18.6,17.9,1076.0
Yeshwanthpur,2025-08-08T22:00,20.5,19.7,1078.0
Yeshwanthpur,2025-08-08T23:00,26.0,25.0,1029.0
Yeshwanthpur,2025-08-09T00:00,26.1,25.1,895.0
Yeshwanthpur,2025-08-09T01:00,22.5,21.5,711.0
Yeshwanthpur,2025-08-09T02:00,19.0,17.9,556.0
Yeshwanthpur,2025-08-09T03:00,17.0,15.8,446.0
Yeshwanthpur,2025-08-09T04:00,15.4,13.9,365.0
Yeshwanthpur,2025-08-09T05:00,16.8,14.9,339.0
Yeshwanthpur,2025-08-09T06:00,15.4,13.2,414.0
Yeshwanthpur,2025-08-09T07:00,13.9,11.5,545.0
Yeshwanthpur,2025-08-09T08:00,13.3,11.1,615.0
Yeshwanthpur,2025-08-09T09:00,9.4,8.1,560.0
Yeshwanthpur,2025-08-09T10:00,7.8,6.8,444.0
Yeshwanthpur,2025-08-09T11:00,7.4,6.6,353.0
Yeshwanthpur,2025-08-09T12:00,7.3,6.6,299.0
Yeshwanthpur,2025-08-09T13:00,6.5,5.8,269.0
Yeshwanthpur,2025-08-09T14:00,7.3,6.4,306.0
Yeshwanthpur,2025-08-09T15:00,8.4,7.5,466.0
Yeshwanthpur,2025-08-09T16:00,9.4,8.6,693.0
Yeshwanthpur,2025-08-09T17:00,10.4,9.7,861.0
Yeshwanthpur,2025-08-09T18:00,13.0,12.4,918.0
Yeshwanthpur,2025-08-09T19:00,14.1,13.6,915.0
Yeshwanthpur,2025-08-09T20:00,13.4,12.9,882.0
Yeshwanthpur,2025-08-09T21:00,13.4,12.9,821.0
Yeshwanthpur,2025-08-09T22:00,14.6,14.0,730.0
Yeshwanthpur,2025-08-09T23:00,15.8,15.0,631.0
Yeshwanthpur,2025-08-10T00:00,12.9,12.0,516.0
Yeshwanthpur,2025-08-10T01:00,10.8,9.7,394.0
Yeshwanthpur,2025-08-10T02:00,9.6,8.3,306.0
Yeshwanthpur,2025-08-10T03:00,9.2,7.5,273.0
Yeshwanthpur,2025-08-10T04:00,9.2,6.9,274.0
Yeshwanthpur,2025-08-10T05:00,9.4,6.7,299.0
Yeshwanthpur,2025-08-10T06:00,9.8,6.9,365.0
Yeshwanthpur,2025-08-10T07:00,13.0,7.8,453.0
Yeshwanthpur,2025-08-10T08:00,16.0,9.1,496.0
Yeshwanthpur,2025-08-10T09:00,18.0,9.6,448.0
Yeshwanthpur,2025-08-10T10:00,19.0,9.7,354.0
Yeshwanthpur,2025-08-10T11:00,18.4,9.2,285.0
Yeshwanthpur,2025-08-10T12:00,18.5,9.3,255.0
Yeshwanthpur,2025-08-10T13:00,19.6,9.5,250.0
Yeshwanthpur,2025-08-10T14:00,19.0,9.5,293.0
Yeshwanthpur,2025-08-10T15:00,19.8,10.2,423.0
Yeshwanthpur,2025-08-10T16:00,20.2,10.9,601.0
Yeshwanthpur,2025-08-10T17:00,19.6,13.2,738.0
Yeshwanthpur,2025-08-10T18:00,18.2,13.5,802.0
Yeshwanthpur,2025-08-10T19:00,15.9,12.6,824.0
Yeshwanthpur,2025-08-10T20:00,15.2,12.5,808.0
Yeshwanthpur,2025-08-10T21:00,15.1,12.9,740.0
Yeshwanthpur,2025-08-10T22:00,15.4,13.7,634.0
Yeshwanthpur,2025-08-10T23:00,14.3,13.0,530.0
Yeshwanthpur,2025-08-11T00:00,12.1,11.0,434.0
Yeshwanthpur,2025-08-11T01:00,10.4,9.4,340.0
Yeshwanthpur,2025-08-11T02:00,9.1,8.0,270.0
Yeshwanthpur,2025-08-11T03:00,7.9,6.6,233.0
Yeshwanthpur,2025-08-11T04:00,7.0,5.4,220.0
Yeshwanthpur,2025-08-11T05:00,6.8,5.0,229.0
Yeshwanthpur,2025-08-11T06:00,7.1,5.1,275.0
Yeshwanthpur,2025-08-11T07:00,8.9,6.6,342.0
Yeshwanthpur,2025-08-11T08:00,11.0,7.8,381.0
Yeshwanthpur,2025-08-11T09:00,12.3,8.5,360.0
Yeshwanthpur,2025-08-11T10:00,12.3,8.3,310.0
Yeshwanthpur,2025-08-11T11:00,11.2,7.1,275.0
Yeshwanthpur,2025-08-11T12:00,10.4,6.6,261.0
Yeshwanthpur,2025-08-11T13:00,9.8,6.3,260.0
Yeshwanthpur,2025-08-11T14:00,9.6,6.3,296.0
Yeshwanthpur,2025-08-11T15:00,9.3,5.8,403.0
Yeshwanthpur,2025-08-11T16:00,8.6,5.8,546.0
Yeshwanthpur,2025-08-11T17:00,8.6,7.2,643.0
Yeshwanthpur,2025-08-11T18:00,9.7,8.6,655.0
Yeshwanthpur,2025-08-11T19:00,10.8,9.7,621.0
Yeshwanthpur,2025-08-11T20:00,11.5,10.4,579.0
Yeshwanthpur,2025-08-11T21:00,11.8,10.7,543.0
Yeshwanthpur,2025-08-11T22:00,11.8,10.7,499.0
Yeshwanthpur,2025-08-11T23:00,11.1,9.9,442.0
Yeshwanthpur,2025-08-12T00:00,9.8,8.3,358.0
Yeshwanthpur,2025-08-12T01:00,8.8,7.0,261.0
Yeshwanthpur,2025-08-12T02:00,8.8,6.4,190.0
Yeshwanthpur,2025-08-12T03:00,8.9,6.1,159.0
Yeshwanthpur,2025-08-12T04:00,9.1,5.9,154.0
Yeshwanthpur,2025-08-12T05:00,9.3,5.9,174.0
Yeshwanthpur,2025-08-12T06:00,9.7,6.2,241.0
Yeshwanthpur,2025-08-12T07:00,10.9,7.2,334.0
Yeshwanthpur,2025-08-12T08:00,11.4,7.3,388.0
Yeshwanthpur,2025-08-12T09:00,12.4,7.3,359.0
Yeshwanthpur,2025-08-12T10:00,14.2,7.8,291.0
Yeshwanthpur,2025-08-12T11:00,15.4,8.0,248.0
Yeshwanthpur,2025-08-12T12:00,15.0,7.8,255.0
Yeshwanthpur,2025-08-12T13:00,15.4,7.9,287.0
Yeshwanthpur,2025-08-12T14:00,16.5,8.4,329.0
Yeshwanthpur,2025-08-12T15:00,16.9,9.5,384.0
Yeshwanthpur,2025-08-12T16:00,15.1,10.5,449.0
Yeshwanthpur,2025-08-12T17:00,13.5,10.2,497.0
Yeshwanthpur,2025-08-12T18:00,12.8,10.5,522.0
Yeshwanthpur,2025-08-12T19:00,13.5,11.7,531.0
Yeshwanthpur,2025-08-12T20:00,13.5,12.2,517.0
Yeshwanthpur,2025-08-12T21:00,11.8,11.0,469.0
Yeshwanthpur,2025-08-12T22:00,9.7,9.3,399.0
Yeshwanthpur,2025-08-12T23:00,7.5,7.3,333.0
Yeshwanthpur,2025-08-13T00:00,5.3,5.2,276.0
Yeshwanthpur,2025-08-13T01:00,4.1,3.9,223.0
Yeshwanthpur,2025-08-13T02:00,3.6,3.2,186.0
Yeshwanthpur,2025-08-13T03:00,3.6,3.0,176.0
Yeshwanthpur,2025-08-13T04:00,3.6,2.9,183.0
Yeshwanthpur,2025-08-13T05:00,3.7,3.0,189.0
Yeshwanthpur,2025-08-13T06:00,4.1,3.4,189.0
Yeshwanthpur,2025-08-13T07:00,5.8,5.0,189.0
Yeshwanthpur,2025-08-13T08:00,6.9,5.8,190.0
Yeshwanthpur,2025-08-13T09:00,8.2,6.9,182.0
